driver_id,driver_age,driver_rating,vehicle_condition,vehicle_type
MUMRES07DEL01 ,21,4.8,2,scooter 
BANGRES09DEL03 ,27,4.7,2,electric_scooter 
DEHRES07DEL02 ,20,4.1,1,motorcycle 
BANGRES13DEL01 ,30,4.8,1,scooter 
HYDRES09DEL01 ,25,4.9,1,motorcycle 
JAPRES19DEL02 ,33,4.8,1,scooter 
MUMRES14DEL03 ,29,4.6,2,scooter 
CHENRES16DEL01 ,27,4.2,0,motorcycle 
CHENRES12DEL01 ,39,4.8,2,electric_scooter 
VADRES12DEL03 ,34,4.5,2,scooter 
CHENRES16DEL03 ,39,4.8,2,scooter 
PUNERES04DEL02 ,38,5,0,motorcycle 
RANCHIRES15DEL03 ,35,4.9,2,motorcycle 
RANCHIRES08DEL01 ,22,4.6,0,motorcycle 
CHENRES04DEL02 ,20,4.9,0,motorcycle 
PUNERES09DEL03 ,27,4.8,2,scooter 
GOARES08DEL03 ,38,4.3,2,motorcycle 
RANCHIRES17DEL01 ,33,4.6,1,scooter 
LUDHRES15DEL02 ,31,4.8,0,motorcycle 
INDORES15DEL01 ,27,4.5,2,electric_scooter 
JAPRES12DEL03 ,29,4.9,1,scooter 
GOARES20DEL03 ,22,4.9,2,scooter 
RANCHIRES16DEL01 ,25,4.8,0,motorcycle 
MYSRES07DEL01 ,20,4.9,1,scooter 
MYSRES09DEL01 ,37,4.9,0,motorcycle 
AURGRES18DEL02 ,25,4.5,2,scooter 
INDORES06DEL01 ,25,4.7,2,scooter 
JAPRES08DEL01 ,33,4.7,2,motorcycle 
KOLRES08DEL02 ,36,4.5,0,motorcycle 
BANGRES15DEL01 ,26,4.9,2,electric_scooter 
COIMBRES07DEL01 ,35,4.6,0,motorcycle 
RANCHIRES09DEL01 ,25,4.7,2,scooter 
JAPRES15DEL02 ,39,4.2,0,motorcycle 
INDORES08DEL03 ,37,4.6,1,scooter 
BANGRES01DEL02 ,NaN ,NaN ,1,scooter 
RANCHIRES01DEL03 ,20,4.6,1,motorcycle 
KNPRES05DEL02 ,NaN ,NaN ,1,scooter 
HYDRES05DEL03 ,31,4.1,2,motorcycle 
MYSRES07DEL03 ,26,4.7,1,motorcycle 
RANCHIRES11DEL02 ,38,4.6,2,scooter 
KOLRES08DEL03 ,32,4.3,0,motorcycle 
COIMBRES11DEL02 ,NaN ,NaN ,1,scooter 
HYDRES16DEL03 ,34,4.4,1,scooter 
BANGRES02DEL02 ,21,4.9,2,electric_scooter 
INDORES01DEL02 ,30,4.9,1,scooter 
AGRRES02DEL02 ,34,4.9,2,scooter 
CHENRES13DEL01 ,25,4.6,1,scooter 
INDORES08DEL02 ,24,5,1,motorcycle 
JAPRES19DEL03 ,31,3.8,1,motorcycle 
AURGRES06DEL03 ,27,4.9,2,electric_scooter 
RANCHIRES07DEL03 ,32,4.7,0,motorcycle 
INDORES20DEL02 ,25,4.9,0,motorcycle 
RANCHIRES20DEL03 ,33,4.6,0,motorcycle 
CHENRES12DEL03 ,20,4.6,0,motorcycle 
COIMBRES13DEL01 ,NaN ,NaN ,2,scooter 
RANCHIRES17DEL03 ,39,4.7,1,motorcycle 
BANGRES03DEL03 ,37,4.5,1,motorcycle 
CHENRES08DEL03 ,24,4.8,2,scooter 
MYSRES06DEL02 ,22,4.2,0,motorcycle 
VADRES14DEL01 ,35,5,0,motorcycle 
COIMBRES16DEL01 ,NaN ,NaN ,2,scooter 
CHENRES01DEL03 ,33,5,1,motorcycle 
AGRRES11DEL03 ,36,4.5,1,motorcycle 
VADRES12DEL02 ,NaN ,NaN ,1,scooter 
RANCHIRES010DEL02 ,32,4.7,2,scooter 
COIMBRES06DEL01 ,28,4.6,1,scooter 
PUNERES06DEL02 ,32,4.6,2,electric_scooter 
HYDRES19DEL03 ,26,4.8,1,scooter 
KOCRES12DEL01 ,26,4.8,1,motorcycle 
RANCHIRES06DEL01 ,30,4.8,2,motorcycle 
SURRES13DEL03 ,20,5,1,scooter 
MUMRES08DEL02 ,29,4.1,2,electric_scooter 
RANCHIRES15DEL02 ,37,4.3,2,electric_scooter 
JAPRES14DEL03 ,31,3.6,2,motorcycle 
JAPRES010DEL02 ,29,4.7,2,electric_scooter 
MYSRES11DEL02 ,31,4.6,2,scooter 
MYSRES04DEL01 ,30,4.4,0,motorcycle 
KOCRES15DEL02 ,35,4.3,2,electric_scooter 
BHPRES15DEL02 ,22,4.6,0,motorcycle 
VADRES19DEL02 ,32,4.9,1,scooter 
JAPRES12DEL02 ,24,4.3,0,motorcycle 
AURGRES01DEL01 ,35,4.6,0,motorcycle 
BANGRES14DEL03 ,24,5,1,scooter 
PUNERES08DEL02 ,25,4.9,0,motorcycle 
SURRES18DEL02 ,NaN ,NaN ,1,motorcycle 
COIMBRES16DEL02 ,21,4.5,0,motorcycle 
MYSRES06DEL01 ,33,3.5,2,motorcycle 
KOLRES19DEL03 ,30,4.7,0,motorcycle 
JAPRES010DEL01 ,30,4.8,2,scooter 
JAPRES03DEL03 ,27,4.7,0,motorcycle 
VADRES12DEL01 ,22,4.6,2,scooter 
MYSRES07DEL02 ,22,4.8,1,scooter 
BANGRES15DEL02 ,33,3.8,2,motorcycle 
MUMRES16DEL02 ,24,4.7,2,electric_scooter 
LUDHRES11DEL03 ,30,4.6,0,motorcycle 
INDORES08DEL03 ,34,4.7,2,scooter 
PUNERES01DEL01 ,24,4.7,1,motorcycle 
PUNERES01DEL01 ,21,4.7,1,motorcycle 
INDORES15DEL02 ,30,4.5,2,scooter 
SURRES08DEL02 ,25,4.6,2,scooter 
VADRES14DEL01 ,28,4.7,1,motorcycle 
HYDRES06DEL01 ,33,4,0,motorcycle 
AGRRES15DEL01 ,35,4.9,2,scooter 
SURRES14DEL02 ,32,4.8,2,scooter 
HYDRES05DEL03 ,35,4.7,2,scooter 
RANCHIRES05DEL03 ,29,4.8,1,motorcycle 
KOCRES11DEL02 ,35,4.2,0,motorcycle 
JAPRES08DEL03 ,29,4.6,1,motorcycle 
CHENRES19DEL02 ,39,4.9,1,motorcycle 
KOLRES01DEL01 ,31,4.7,1,motorcycle 
LUDHRES15DEL02 ,26,4.8,0,motorcycle 
MYSRES06DEL02 ,36,4.1,0,motorcycle 
RANCHIRES07DEL01 ,38,4.7,0,motorcycle 
VADRES11DEL02 ,28,4,2,motorcycle 
BHPRES15DEL02 ,20,4.7,2,electric_scooter 
HYDRES14DEL02 ,33,4.3,1,motorcycle 
VADRES13DEL02 ,27,4.9,2,electric_scooter 
KOLRES13DEL01 ,31,4.6,1,motorcycle 
HYDRES09DEL01 ,39,4.6,0,motorcycle 
MUMRES08DEL01 ,36,4.7,1,motorcycle 
VADRES13DEL02 ,23,4,0,motorcycle 
MUMRES01DEL03 ,29,4.7,1,motorcycle 
MUMRES01DEL01 ,34,4.7,0,motorcycle 
COIMBRES06DEL03 ,38,4.6,0,motorcycle 
JAPRES01DEL01 ,35,4.6,1,scooter 
COIMBRES04DEL03 ,31,4.7,2,motorcycle 
HYDRES18DEL01 ,38,4.2,2,scooter 
HYDRES04DEL03 ,23,4.9,1,motorcycle 
MYSRES02DEL02 ,28,4.6,2,motorcycle 
BHPRES09DEL03 ,33,4.1,0,motorcycle 
COIMBRES15DEL01 ,30,4.6,1,scooter 
COIMBRES010DEL01 ,37,4.6,0,motorcycle 
INDORES08DEL02 ,20,4.5,2,scooter 
KNPRES07DEL03 ,20,4.6,2,scooter 
VADRES19DEL01 ,36,4.1,0,motorcycle 
CHENRES12DEL01 ,36,4.4,1,scooter 
CHENRES010DEL01 ,28,4.7,1,scooter 
MYSRES13DEL01 ,21,4.4,0,motorcycle 
BANGRES16DEL01 ,27,4.7,1,motorcycle 
KOLRES05DEL02 ,25,4.7,1,motorcycle 
JAPRES14DEL01 ,28,4.9,1,scooter 
SURRES04DEL02 ,36,4.9,2,scooter 
VADRES16DEL01 ,39,4.6,2,scooter 
SURRES010DEL03 ,21,4.6,1,scooter 
MUMRES15DEL02 ,37,3.9,1,motorcycle 
HYDRES14DEL02 ,34,5,0,motorcycle 
PUNERES13DEL03 ,39,4.7,2,motorcycle 
MYSRES08DEL03 ,26,4.6,1,scooter 
RANCHIRES01DEL01 ,31,4.7,1,motorcycle 
AURGRES11DEL02 ,23,4.9,1,scooter 
SURRES04DEL03 ,20,4.2,0,motorcycle 
COIMBRES01DEL03 ,36,4.7,2,motorcycle 
MUMRES19DEL02 ,34,4.6,2,electric_scooter 
COIMBRES15DEL03 ,29,5,0,motorcycle 
HYDRES08DEL03 ,39,4.9,2,scooter 
INDORES09DEL02 ,25,4.7,2,scooter 
LUDHRES04DEL01 ,21,4.9,0,motorcycle 
MYSRES16DEL01 ,38,4.7,2,scooter 
HYDRES02DEL03 ,30,4.7,2,scooter 
HYDRES08DEL02 ,23,4.6,2,motorcycle 
MUMRES16DEL02 ,35,4.8,1,motorcycle 
SURRES15DEL02 ,23,4.9,1,scooter 
MYSRES01DEL01 ,28,4.3,2,motorcycle 
CHENRES15DEL03 ,23,5,0,motorcycle 
GOARES09DEL01 ,24,4.4,1,motorcycle 
MUMRES01DEL02 ,21,5,1,motorcycle 
PUNERES18DEL03 ,29,4.6,1,motorcycle 
INDORES12DEL03 ,24,4.9,0,motorcycle 
COIMBRES11DEL01 ,23,2.5,2,scooter 
BANGRES19DEL01 ,31,4.5,0,motorcycle 
RANCHIRES18DEL02 ,25,4.6,1,motorcycle 
BHPRES14DEL02 ,27,4.2,0,motorcycle 
BANGRES06DEL02 ,24,4.8,1,motorcycle 
KNPRES18DEL03 ,21,4.9,0,motorcycle 
INDORES08DEL02 ,36,4.4,1,scooter 
VADRES15DEL02 ,24,4.7,1,scooter 
SURRES11DEL01 ,28,4.9,2,electric_scooter 
VADRES04DEL02 ,25,4.9,1,motorcycle 
MUMRES17DEL01 ,31,4.3,1,motorcycle 
JAPRES05DEL02 ,34,4.7,0,motorcycle 
BANGRES16DEL01 ,27,4.7,1,scooter 
HYDRES12DEL02 ,30,4.5,0,motorcycle 
ALHRES010DEL01 ,20,4.8,1,motorcycle 
ALHRES07DEL02 ,33,4,0,motorcycle 
HYDRES04DEL01 ,27,4.8,1,motorcycle 
BANGRES07DEL01 ,25,4.1,2,scooter 
MUMRES010DEL01 ,39,4.9,0,motorcycle 
KOLRES18DEL03 ,26,4.8,2,electric_scooter 
MUMRES01DEL02 ,37,4.9,1,motorcycle 
SURRES07DEL01 ,34,4.4,2,scooter 
CHENRES01DEL03 ,28,4.9,0,motorcycle 
GOARES03DEL03 ,35,4.9,1,scooter 
KOCRES11DEL02 ,25,4.7,1,motorcycle 
VADRES15DEL03 ,35,5,2,motorcycle 
SURRES01DEL03 ,34,4.2,0,motorcycle 
MUMRES07DEL03 ,29,4.9,2,scooter 
BHPRES06DEL03 ,32,4.7,0,motorcycle 
MYSRES07DEL01 ,22,4.6,2,electric_scooter 
BANGRES01DEL02 ,34,4.2,0,motorcycle 
MYSRES01DEL01 ,30,4.9,2,scooter 
KOLRES12DEL02 ,35,3.8,1,motorcycle 
INDORES09DEL03 ,23,4.6,2,scooter 
INDORES16DEL02 ,21,4.7,2,scooter 
RANCHIRES07DEL01 ,26,4.7,1,scooter 
VADRES05DEL01 ,34,4.6,0,motorcycle 
GOARES02DEL03 ,36,4.8,1,scooter 
CHENRES010DEL01 ,27,4.5,1,motorcycle 
JAPRES16DEL02 ,32,4.2,2,scooter 
SURRES07DEL03 ,35,5,0,motorcycle 
HYDRES18DEL03 ,22,4.5,2,motorcycle 
KOLRES07DEL01 ,20,4.4,0,motorcycle 
PUNERES14DEL02 ,33,4,0,motorcycle 
KOLRES010DEL02 ,35,4.7,1,scooter 
HYDRES14DEL01 ,30,4.9,0,motorcycle 
CHENRES03DEL01 ,24,4.5,0,motorcycle 
SURRES08DEL01 ,29,4.9,2,scooter 
COIMBRES15DEL02 ,25,4.6,2,scooter 
PUNERES01DEL01 ,NaN ,NaN ,3,scooter 
CHENRES11DEL03 ,23,4.9,2,scooter 
RANCHIRES14DEL03 ,26,4.4,2,scooter 
BANGRES03DEL01 ,37,4.7,2,scooter 
PUNERES15DEL03 ,31,4.8,1,motorcycle 
KNPRES05DEL03 ,35,4.7,0,motorcycle 
HYDRES03DEL03 ,39,4.6,1,motorcycle 
PUNERES02DEL03 ,31,4.8,0,motorcycle 
CHENRES05DEL01 ,28,4.7,2,motorcycle 
PUNERES08DEL01 ,31,4.5,1,motorcycle 
MYSRES17DEL01 ,36,4.8,0,motorcycle 
GOARES13DEL01 ,32,4.8,1,motorcycle 
SURRES14DEL01 ,38,4.6,0,motorcycle 
VADRES08DEL01 ,27,4.8,1,scooter 
COIMBRES05DEL02 ,33,3.9,2,motorcycle 
SURRES04DEL02 ,28,4.9,2,scooter 
LUDHRES11DEL03 ,25,4.9,2,scooter 
CHENRES07DEL01 ,29,4.9,0,motorcycle 
MYSRES16DEL01 ,28,4.8,2,scooter 
COIMBRES03DEL02 ,27,4.8,1,scooter 
HYDRES18DEL02 ,20,4.7,2,scooter 
MYSRES03DEL02 ,30,4.9,2,scooter 
LUDHRES14DEL03 ,35,3.7,2,electric_scooter 
COIMBRES04DEL01 ,33,4.8,2,scooter 
AURGRES19DEL01 ,36,4.2,1,motorcycle 
JAPRES08DEL02 ,28,4.6,1,motorcycle 
COIMBRES12DEL01 ,34,4.6,0,motorcycle 
BANGRES07DEL01 ,35,4.8,2,scooter 
BHPRES04DEL02 ,38,4.9,2,scooter 
INDORES15DEL03 ,35,4.3,0,motorcycle 
RANCHIRES20DEL02 ,34,4.5,0,motorcycle 
COIMBRES04DEL02 ,31,4.7,1,motorcycle 
VADRES11DEL02 ,37,4.9,1,motorcycle 
CHENRES19DEL01 ,25,4.9,0,motorcycle 
RANCHIRES18DEL02 ,NaN ,NaN ,0,motorcycle 
PUNERES11DEL02 ,27,4.5,1,motorcycle 
VADRES11DEL01 ,32,4.7,2,scooter 
VADRES11DEL03 ,26,4.3,2,scooter 
DEHRES15DEL02 ,20,4.6,1,motorcycle 
COIMBRES02DEL03 ,26,4.6,1,motorcycle 
KOLRES19DEL01 ,27,4.4,0,motorcycle 
KNPRES19DEL01 ,20,4.8,1,scooter 
MUMRES13DEL03 ,22,4.7,0,motorcycle 
MYSRES08DEL01 ,27,4.6,2,scooter 
SURRES05DEL01 ,33,4.5,2,motorcycle 
JAPRES03DEL02 ,27,4.5,2,scooter 
MUMRES08DEL02 ,34,4.1,2,motorcycle 
PUNERES15DEL02 ,39,4,0,motorcycle 
MUMRES08DEL01 ,31,4,0,motorcycle 
MUMRES07DEL02 ,21,4.7,0,motorcycle 
PUNERES13DEL03 ,27,4.2,0,motorcycle 
HYDRES13DEL02 ,21,4.7,2,motorcycle 
INDORES18DEL02 ,23,4.9,1,motorcycle 
RANCHIRES19DEL01 ,24,4.6,0,motorcycle 
AURGRES06DEL01 ,33,4.4,0,motorcycle 
CHENRES05DEL03 ,35,4.1,0,motorcycle 
COIMBRES19DEL03 ,36,4.7,0,motorcycle 
VADRES02DEL03 ,39,4.1,1,motorcycle 
KNPRES17DEL03 ,33,4.9,1,motorcycle 
RANCHIRES16DEL03 ,28,4.6,0,motorcycle 
MYSRES15DEL02 ,32,4.9,2,electric_scooter 
CHENRES01DEL01 ,31,4.8,2,motorcycle 
CHENRES09DEL03 ,26,4.8,2,motorcycle 
CHENRES01DEL01 ,38,4.5,2,electric_scooter 
SURRES14DEL03 ,25,4.5,2,scooter 
DEHRES13DEL01 ,23,4.5,0,motorcycle 
CHENRES03DEL02 ,15,1,3,scooter 
LUDHRES18DEL01 ,24,4.4,0,motorcycle 
HYDRES010DEL03 ,30,5,0,motorcycle 
VADRES16DEL03 ,NaN ,NaN ,0,motorcycle 
SURRES15DEL03 ,30,4.8,2,electric_scooter 
MYSRES14DEL03 ,25,4.6,2,motorcycle 
COIMBRES18DEL02 ,34,4.9,1,scooter 
INDORES03DEL02 ,33,4.7,2,scooter 
JAPRES20DEL02 ,37,4.9,2,scooter 
HYDRES19DEL01 ,28,4.4,1,motorcycle 
DEHRES11DEL01 ,37,4.5,0,motorcycle 
MYSRES07DEL02 ,22,4.6,0,motorcycle 
INDORES05DEL01 ,35,4.4,1,scooter 
COIMBRES13DEL02 ,36,4.8,1,scooter 
CHENRES05DEL01 ,35,4,0,motorcycle 
BANGRES07DEL03 ,31,4.4,1,motorcycle 
BANGRES20DEL03 ,36,4.8,1,motorcycle 
VADRES08DEL01 ,29,5,0,motorcycle 
CHENRES05DEL03 ,36,4.7,0,motorcycle 
SURRES14DEL02 ,29,4.6,1,scooter 
BHPRES18DEL01 ,35,4.6,2,electric_scooter 
PUNERES07DEL03 ,39,4.7,2,motorcycle 
MUMRES010DEL02 ,21,4.8,1,scooter 
JAPRES13DEL02 ,24,4.9,1,motorcycle 
KOCRES19DEL01 ,23,5,1,scooter 
KOLRES19DEL02 ,36,4.6,0,motorcycle 
SURRES16DEL03 ,32,4.7,0,motorcycle 
KOLRES02DEL01 ,26,4.9,0,motorcycle 
BANGRES09DEL01 ,39,4.7,0,motorcycle 
BANGRES16DEL03 ,23,4.9,0,motorcycle 
VADRES12DEL01 ,30,4.6,1,motorcycle 
JAPRES13DEL02 ,39,5,0,motorcycle 
COIMBRES05DEL01 ,31,4.3,1,motorcycle 
HYDRES15DEL01 ,38,3.5,2,electric_scooter 
HYDRES02DEL02 ,32,4.4,2,motorcycle 
MUMRES12DEL03 ,32,4.8,2,scooter 
MYSRES12DEL02 ,32,4.4,0,motorcycle 
KOCRES19DEL01 ,NaN ,NaN ,0,motorcycle 
INDORES05DEL01 ,35,5,2,motorcycle 
SURRES15DEL03 ,31,4.9,0,motorcycle 
DEHRES07DEL03 ,23,5,1,scooter 
MUMRES08DEL01 ,23,4.7,1,motorcycle 
BANGRES13DEL02 ,33,4.7,2,electric_scooter 
AURGRES19DEL03 ,29,4.9,2,scooter 
INDORES14DEL01 ,24,4.9,1,motorcycle 
MUMRES15DEL01 ,30,4.8,0,motorcycle 
INDORES07DEL02 ,21,5,0,motorcycle 
MUMRES07DEL01 ,23,4.1,0,motorcycle 
SURRES19DEL02 ,37,4.8,0,motorcycle 
MYSRES18DEL02 ,37,4.8,2,motorcycle 
BANGRES03DEL02 ,20,4.7,0,motorcycle 
BANGRES12DEL01 ,20,5,1,scooter 
COIMBRES07DEL02 ,37,4.6,0,motorcycle 
KOLRES20DEL02 ,25,5,2,scooter 
CHENRES18DEL01 ,30,4.9,0,motorcycle 
MUMRES04DEL01 ,29,4.8,0,motorcycle 
MUMRES20DEL01 ,21,4.8,2,motorcycle 
CHENRES08DEL01 ,22,4.8,0,motorcycle 
BANGRES14DEL02 ,33,4,0,motorcycle 
KOCRES14DEL01 ,30,4.4,0,motorcycle 
HYDRES09DEL03 ,21,4.6,2,scooter 
MUMRES08DEL02 ,23,4.9,2,scooter 
INDORES18DEL03 ,36,4.2,2,scooter 
MUMRES19DEL03 ,30,5,0,motorcycle 
BANGRES13DEL01 ,37,4.6,1,motorcycle 
AURGRES010DEL02 ,36,4.4,1,scooter 
COIMBRES09DEL02 ,38,4.2,0,motorcycle 
KNPRES19DEL03 ,25,4.1,2,motorcycle 
VADRES02DEL03 ,25,5,1,motorcycle 
MYSRES17DEL03 ,30,4.2,0,motorcycle 
PUNERES08DEL01 ,20,4.6,2,electric_scooter 
DEHRES12DEL02 ,NaN ,NaN ,0,motorcycle 
HYDRES08DEL02 ,37,4.2,2,electric_scooter 
INDORES16DEL03 ,32,5,1,scooter 
HYDRES13DEL02 ,28,4.9,2,motorcycle 
RANCHIRES010DEL01 ,25,4.8,2,electric_scooter 
BANGRES07DEL03 ,24,4.9,1,motorcycle 
SURRES08DEL03 ,29,4.8,0,motorcycle 
PUNERES20DEL02 ,36,3.6,2,scooter 
SURRES18DEL02 ,32,4.7,0,motorcycle 
PUNERES06DEL02 ,39,4.7,0,motorcycle 
RANCHIRES06DEL02 ,38,4.5,1,scooter 
LUDHRES010DEL03 ,33,4.2,2,motorcycle 
HYDRES09DEL01 ,33,4.6,1,scooter 
KNPRES20DEL01 ,29,2.6,2,electric_scooter 
HYDRES08DEL01 ,31,4.9,2,scooter 
SURRES09DEL03 ,21,4,1,motorcycle 
BANGRES12DEL01 ,24,4.7,0,motorcycle 
JAPRES03DEL01 ,34,4,1,motorcycle 
MUMRES01DEL03 ,33,4.6,1,motorcycle 
MUMRES06DEL01 ,28,4.7,1,scooter 
MYSRES20DEL02 ,24,4.6,0,motorcycle 
SURRES09DEL02 ,31,4.2,2,scooter 
RANCHIRES16DEL02 ,37,4.1,0,motorcycle 
MYSRES07DEL01 ,22,5,2,motorcycle 
SURRES11DEL01 ,20,4.6,2,electric_scooter 
HYDRES16DEL02 ,36,4.6,2,scooter 
MYSRES07DEL02 ,39,4.8,2,scooter 
HYDRES02DEL02 ,26,4.9,0,motorcycle 
ALHRES15DEL03 ,36,4.9,1,scooter 
INDORES07DEL02 ,25,5,1,motorcycle 
HYDRES17DEL02 ,34,4.6,1,scooter 
INDORES12DEL01 ,29,4.9,2,scooter 
SURRES09DEL02 ,21,4.8,0,motorcycle 
RANCHIRES04DEL03 ,38,4.4,2,motorcycle 
INDORES20DEL02 ,33,4.7,2,scooter 
BANGRES20DEL03 ,30,4.7,2,scooter 
RANCHIRES04DEL03 ,NaN ,NaN ,1,scooter 
MYSRES18DEL02 ,21,5,2,electric_scooter 
HYDRES09DEL01 ,20,4.6,2,motorcycle 
ALHRES06DEL02 ,21,4.7,2,scooter 
PUNERES07DEL03 ,24,4.9,2,motorcycle 
BANGRES010DEL02 ,NaN ,NaN ,3,scooter 
JAPRES17DEL01 ,30,4.7,1,scooter 
MYSRES08DEL02 ,38,4.3,2,scooter 
SURRES15DEL02 ,20,4.6,1,scooter 
AGRRES16DEL01 ,36,4.7,2,scooter 
MYSRES07DEL02 ,29,4.9,1,motorcycle 
RANCHIRES11DEL03 ,20,4.7,0,motorcycle 
SURRES17DEL02 ,39,4.9,2,scooter 
HYDRES09DEL02 ,20,4.7,1,scooter 
CHENRES09DEL02 ,29,4.4,1,motorcycle 
MYSRES20DEL01 ,21,4.8,2,motorcycle 
MUMRES14DEL02 ,38,4.5,2,electric_scooter 
JAPRES010DEL03 ,23,4.7,0,motorcycle 
CHENRES12DEL02 ,NaN ,NaN ,2,scooter 
COIMBRES01DEL03 ,37,4.8,0,motorcycle 
GOARES15DEL02 ,26,4.6,2,motorcycle 
RANCHIRES07DEL01 ,37,4.6,0,motorcycle 
BANGRES12DEL02 ,37,4.9,2,scooter 
BANGRES010DEL02 ,27,4.8,1,motorcycle 
PUNERES20DEL03 ,25,4.6,1,motorcycle 
PUNERES08DEL03 ,31,4.9,2,scooter 
JAPRES02DEL01 ,28,4.6,1,motorcycle 
BANGRES19DEL01 ,25,4.9,2,scooter 
JAPRES15DEL01 ,28,5,2,scooter 
PUNERES05DEL02 ,31,4.8,1,scooter 
VADRES03DEL02 ,35,4.5,1,scooter 
AGRRES02DEL01 ,24,4.7,0,motorcycle 
AGRRES01DEL01 ,34,4.6,2,scooter 
MUMRES010DEL01 ,24,4.6,2,scooter 
VADRES20DEL02 ,32,4.9,2,scooter 
MUMRES11DEL02 ,34,4.6,1,motorcycle 
MUMRES02DEL02 ,24,4.9,1,motorcycle 
BANGRES16DEL02 ,30,5,0,motorcycle 
HYDRES17DEL02 ,22,4.9,1,scooter 
DEHRES13DEL02 ,36,3.6,2,electric_scooter 
COIMBRES13DEL01 ,35,4.3,0,motorcycle 
INDORES01DEL01 ,20,4.8,1,scooter 
KNPRES01DEL02 ,23,4.7,1,scooter 
KOCRES17DEL03 ,23,4.9,0,motorcycle 
HYDRES11DEL01 ,33,4.3,1,motorcycle 
INDORES04DEL02 ,23,4.7,1,scooter 
VADRES08DEL02 ,30,5,0,motorcycle 
RANCHIRES09DEL02 ,20,4.7,1,motorcycle 
CHENRES20DEL03 ,26,4.5,2,electric_scooter 
CHENRES19DEL03 ,31,4.6,1,scooter 
HYDRES11DEL02 ,37,5,1,motorcycle 
RANCHIRES04DEL03 ,20,4.5,2,scooter 
BANGRES16DEL03 ,27,4.5,0,motorcycle 
RANCHIRES13DEL02 ,39,3.8,1,scooter 
SURRES03DEL02 ,23,4.9,1,scooter 
JAPRES010DEL01 ,38,4.8,2,scooter 
SURRES18DEL02 ,25,4.4,2,scooter 
JAPRES17DEL02 ,27,4.8,2,scooter 
INDORES04DEL01 ,38,4.1,1,scooter 
MYSRES04DEL02 ,22,4.9,2,electric_scooter 
VADRES15DEL02 ,20,4.8,1,scooter 
BANGRES13DEL01 ,36,5,0,motorcycle 
CHENRES11DEL03 ,32,5,0,motorcycle 
MYSRES03DEL01 ,37,4,0,motorcycle 
ALHRES11DEL01 ,25,4.6,0,motorcycle 
DEHRES03DEL01 ,28,5,1,scooter 
COIMBRES11DEL01 ,20,4.9,0,motorcycle 
MYSRES11DEL02 ,35,4.8,2,motorcycle 
INDORES12DEL01 ,24,4.6,0,motorcycle 
RANCHIRES09DEL03 ,30,4.7,2,electric_scooter 
SURRES09DEL02 ,39,4.9,1,scooter 
HYDRES04DEL01 ,20,4.8,2,scooter 
BANGRES08DEL03 ,20,4.4,0,motorcycle 
VADRES01DEL03 ,NaN ,NaN ,1,scooter 
PUNERES06DEL03 ,25,4.6,1,motorcycle 
HYDRES15DEL01 ,37,4.7,2,scooter 
COIMBRES12DEL03 ,25,4.7,0,motorcycle 
MUMRES12DEL02 ,36,4.6,0,motorcycle 
COIMBRES08DEL01 ,28,4.9,2,electric_scooter 
PUNERES16DEL01 ,27,4.7,1,scooter 
VADRES03DEL01 ,21,4.9,1,scooter 
MYSRES03DEL01 ,23,3.5,1,motorcycle 
CHENRES19DEL02 ,32,4.8,2,scooter 
RANCHIRES14DEL03 ,34,4.2,0,motorcycle 
BHPRES13DEL02 ,38,5,0,motorcycle 
JAPRES17DEL01 ,27,4.6,0,motorcycle 
AURGRES07DEL02 ,21,4.6,2,motorcycle 
MYSRES11DEL03 ,36,4.3,0,motorcycle 
BANGRES02DEL02 ,21,5,0,motorcycle 
PUNERES01DEL02 ,35,3.6,2,scooter 
LUDHRES08DEL02 ,30,4.6,0,motorcycle 
BHPRES04DEL03 ,30,4.5,2,electric_scooter 
CHENRES08DEL01 ,34,4.9,2,scooter 
COIMBRES09DEL01 ,21,4.9,1,scooter 
DEHRES12DEL03 ,39,4.6,2,motorcycle 
BHPRES12DEL03 ,39,4.8,1,scooter 
GOARES16DEL02 ,34,4.6,1,scooter 
BANGRES17DEL01 ,22,4.6,1,scooter 
COIMBRES16DEL03 ,34,4.7,2,motorcycle 
BANGRES02DEL01 ,35,4.5,0,motorcycle 
VADRES17DEL02 ,22,4,0,motorcycle 
RANCHIRES20DEL03 ,37,4.7,0,motorcycle 
MYSRES13DEL02 ,21,4.9,2,scooter 
RANCHIRES01DEL01 ,38,4.5,2,scooter 
BANGRES05DEL01 ,39,4.6,2,scooter 
COIMBRES03DEL03 ,35,4.5,2,motorcycle 
CHENRES15DEL03 ,27,4.8,0,motorcycle 
MUMRES13DEL03 ,27,4.6,2,scooter 
VADRES13DEL03 ,29,4.1,0,motorcycle 
PUNERES12DEL03 ,34,4.4,0,motorcycle 
JAPRES15DEL03 ,39,4.3,0,motorcycle 
SURRES07DEL03 ,37,4.7,1,scooter 
INDORES01DEL02 ,33,4.5,2,scooter 
BANGRES14DEL02 ,NaN ,NaN ,0,motorcycle 
RANCHIRES010DEL01 ,31,4.8,0,motorcycle 
VADRES09DEL02 ,30,4.1,2,motorcycle 
CHENRES04DEL03 ,28,4.9,2,electric_scooter 
BANGRES01DEL03 ,37,4.9,2,motorcycle 
ALHRES14DEL03 ,32,4.8,2,motorcycle 
BHPRES04DEL03 ,28,4.6,2,electric_scooter 
PUNERES04DEL02 ,21,4.9,1,scooter 
